"route_id","service_id","trip_id","trip_headsign","trip_short_name","direction_id","block_id","shape_id","wheelchair_accessible"
"4","3","187","","4528","1","AQ068","57",""
"19","3","188","","4801","1","AQ112","85",""
"22","3","189","","4120","0","AQ116","98",""
"22","3","190","","4119","0","AQ057","19",""
"22","3","191","","4123","0","AQ122","17",""
"22","3","192","","4121","0","AQ085","55",""
"22","3","193","","4124","0","AQ012","17",""
"5","3","194","","4259","0","AQ045","125",""
"5","3","195","","4244","0","AQ045","126",""
"4","3","196","","4532","1","AQ044","223",""
"4","3","197","","4531","1","AQ105","79",""
"4","3","198","","4533","1","AQ003","80",""
"13","3","199","","4534","0","AQ061","90",""
"22","3","200","","4125","0","AQ066","45",""
"6","3","201","","4324","1","AQ072","99",""
"13","3","202","","4545","0","AQ084","189",""
"13","3","203","","4552","0","AQ018","52",""
"12","3","204","","4594","1","AQ023","89",""
"13","3","205","","4555","1","AQ094","115",""
"13","3","206","","4558","1","AQ020","14",""
"13","3","207","","4554","1","AQ026","25",""
"13","3","208","","4557","1","AQ107","143",""
"6","3","209","","4604","0","AQ046","209",""
"12","3","210","","4572","0","AQ023","88",""
"15","3","211","","4628","1","AQ035","158",""
"15","3","212","","4962","1","AQ121","66",""
"23","3","213","","4003","0","AQ011","3",""
"14","3","214","","4476","0","AQ048","5",""
"14","3","215","","4477","0","AQ036","5",""
"14","3","216","","4474","0","AQ082","5",""
"14","3","217","","4471","0","AQ117","184",""
"14","3","218","","4473","0","AQ117","5",""
"14","3","219","","4472","0","AQ002","5",""
"7","3","220","","4348","1","AQ005","203",""
"21","3","221","","4157","1","AQ044","47",""
"21","3","222","","4156","1","AQ105","47",""
"21","3","223","","4158","1","AQ007","47",""
"21","3","224","","4159","1","AQ007","47",""
"21","3","225","","4160","1","AQ119","47",""
"9","3","226","","4714","1","AQ024","42",""
"9","3","227","","4715","1","AQ068","2",""
"14","3","228","","4475","0","AQ110","5",""
"14","3","229","","4479","0","AQ078","5",""
"14","3","230","","4483","0","AQ108","5",""
"14","3","231","","4481","0","AQ018","5",""
"14","3","232","","4478","0","AQ101","5",""
"14","3","233","","4482","0","AQ062","186",""
"4","3","234","","4384","0","AQ124","44",""
"4","3","235","","4385","0","AQ010","44",""
"4","3","236","","4382","0","AQ007","44",""
"4","3","237","","4383","0","AQ124","44",""
"22","3","238","","4144","0","AQ076","133",""
"22","3","239","","4126","0","AQ065","17",""
"7","3","240","","4301","0","AQ067","159",""
"7","3","241","","4304","0","AQ087","106",""
"7","3","242","","4300","0","AQ005","106",""
"7","3","243","","4299","0","AQ005","106",""
"7","3","244","","4302","0","AQ056","106",""
"14","3","245","","4485","0","AQ102","5",""
"4","3","246","","4386","0","AQ010","44",""
"4","3","247","","4389","0","AQ068","44",""
"4","3","248","","4390","0","AQ068","44",""
"4","3","249","","4387","0","AQ123","44",""
"23","3","250","","3960","0","AQ110","3",""
"23","3","251","","3992","0","AQ060","3",""
"7","3","252","","4303","0","AQ087","106",""
"6","3","253","","4312","0","AQ117","26",""
"6","3","254","","4313","0","AQ075","26",""
"6","3","255","","4308","0","AQ122","39",""
"6","3","256","","4310","0","AQ034","144",""
"22","3","257","","4486","0","AQ057","20",""
"4","3","258","","4492","1","AQ079","57",""
"6","3","259","","4605","0","AQ080","144",""
"12","3","260","","4603","1","AQ028","51",""
"23","3","261","","4001","0","AQ102","3",""
"23","3","262","","3996","0","AQ078","3",""
"23","3","263","","3977","0","AQ047","3",""
"6","3","264","","4307","0","AQ094","112",""
"6","3","265","","4311","0","AQ026","26",""
"6","3","266","","4309","0","AQ081","174",""
"6","3","267","","4315","0","AQ046","103",""
"6","3","268","","4322","0","AQ052","149",""
"6","3","269","","4319","0","AQ075","26",""
"6","3","270","","4316","0","AQ059","168",""
"6","3","271","","4314","0","AQ052","26",""
"4","3","272","","4388","0","AQ017","44",""
"6","3","273","","4329","1","AQ046","104",""
"6","3","274","","4328","0","AQ122","23",""
"4","3","275","","4530","1","AQ068","57",""
"14","3","276","","4452","1","AQ055","34",""
"14","3","277","","4453","1","AQ117","34",""
"14","3","278","","4457","1","AQ036","34",""
"14","3","279","","4456","1","AQ076","34",""
"14","3","280","","4458","1","AQ099","34",""
"23","3","281","","4042","1","AQ110","53",""
"23","3","282","","4050","1","AQ043","53",""
"9","3","283","","4701","0","AQ121","41",""
"9","3","284","","4698","0","AQ104","1",""
"9","3","285","","4697","0","AQ054","225",""
"9","3","286","","4695","0","AQ058","1",""
"23","3","287","","3930","0","AQ053","151",""
